t,NHS.region,date,deaths_adj,hosp_adm_adj,known_hosp_beds_adj,icu_bed_adj
1024,London,2022-10-21,0.209895901264341,0.499890253170942,0.355769804710104,0.14690023268621
1024,Midlands,2022-10-21,0.0967109367688534,0.292826962723774,0.178680955478996,0.0664244364172313
1024,North East and Yorkshire,2022-10-21,0.111722798639709,0.280301019286591,0.194959670522937,0.08259162516388
1024,North West,2022-10-21,0.0987917067146758,0.358769082334113,0.197495956117565,0.0698010097641437
1024,South East,2022-10-21,0.106537925425124,0.308706513068253,0.122760847773187,0.0565221779743472
1024,South West,2022-10-21,0.104195417896485,0.306339512455049,0.11520370413936,0.0695454121369497
1025,East of England,2022-10-22,0.105304878382923,0.307181794652878,0.165167748329696,0.067125443984422
1025,London,2022-10-22,0.209895901264341,0.499890253170942,0.355769804710104,0.14690023268621
1025,Midlands,2022-10-22,0.0967109367688534,0.292826962723774,0.178680955478996,0.0664244364172313
1025,North East and Yorkshire,2022-10-22,0.111722798639709,0.280301019286591,0.194959670522937,0.08259162516388
1025,North West,2022-10-22,0.0987917067146758,0.358769082334113,0.197495956117565,0.0698010097641437
1025,South East,2022-10-22,0.106537925425124,0.308706513068253,0.122760847773187,0.0565221779743472
1025,South West,2022-10-22,0.104195417896485,0.306339512455049,0.11520370413936,0.0695454121369497
1026,East of England,2022-10-23,0.105304878382923,0.307181794652878,0.165167748329696,0.067125443984422
1026,London,2022-10-23,0.209895901264341,0.499890253170942,0.355769804710104,0.14690023268621
1026,Midlands,2022-10-23,0.0967109367688534,0.292826962723774,0.178680955478996,0.0664244364172313
1026,North East and Yorkshire,2022-10-23,0.111722798639709,0.280301019286591,0.194959670522937,0.08259162516388
1026,North West,2022-10-23,0.0987917067146758,0.358769082334113,0.197495956117565,0.0698010097641437
1026,South East,2022-10-23,0.106537925425124,0.308706513068253,0.122760847773187,0.0565221779743472
1026,South West,2022-10-23,0.104195417896485,0.306339512455049,0.11520370413936,0.0695454121369497
1027,East of England,2022-10-24,0.105304878382923,0.307181794652878,0.165167748329696,0.067125443984422
1027,London,2022-10-24,0.209895901264341,0.499890253170942,0.355769804710104,0.14690023268621
1027,Midlands,2022-10-24,0.0967109367688534,0.292826962723774,0.178680955478996,0.0664244364172313
1027,North East and Yorkshire,2022-10-24,0.111722798639709,0.280301019286591,0.194959670522937,0.08259162516388
1027,North West,2022-10-24,0.0987917067146758,0.358769082334113,0.197495956117565,0.0698010097641437
1027,South East,2022-10-24,0.106537925425124,0.308706513068253,0.122760847773187,0.0565221779743472
1027,South West,2022-10-24,0.104195417896485,0.306339512455049,0.11520370413936,0.0695454121369497
1028,East of England,2022-10-25,0.105304878382923,0.307181794652878,0.165167748329696,0.067125443984422
1028,London,2022-10-25,0.209895901264341,0.499890253170942,0.355769804710104,0.14690023268621
1028,Midlands,2022-10-25,0.0967109367688534,0.292826962723774,0.178680955478996,0.0664244364172313
1028,North East and Yorkshire,2022-10-25,0.111722798639709,0.280301019286591,0.194959670522937,0.08259162516388
1028,North West,2022-10-25,0.0987917067146758,0.358769082334113,0.197495956117565,0.0698010097641437
1028,South East,2022-10-25,0.106537925425124,0.308706513068253,0.122760847773187,0.0565221779743472
1028,South West,2022-10-25,0.104195417896485,0.306339512455049,0.11520370413936,0.0695454121369497
1029,East of England,2022-10-26,0.105304878382923,0.307181794652878,0.165167748329696,0.067125443984422
1029,London,2022-10-26,0.209895901264341,0.499890253170942,0.355769804710104,0.14690023268621
1029,Midlands,2022-10-26,0.0967109367688534,0.292826962723774,0.178680955478996,0.0664244364172313
1029,North East and Yorkshire,2022-10-26,0.111722798639709,0.280301019286591,0.194959670522937,0.08259162516388
1029,North West,2022-10-26,0.0987917067146758,0.358769082334113,0.197495956117565,0.0698010097641437
1029,South East,2022-10-26,0.106537925425124,0.308706513068253,0.122760847773187,0.0565221779743472
1029,South West,2022-10-26,0.104195417896485,0.306339512455049,0.11520370413936,0.0695454121369497
1030,East of England,2022-10-27,0.105304878382923,0.307181794652878,0.165167748329696,0.067125443984422
1030,London,2022-10-27,0.209895901264341,0.499890253170942,0.355769804710104,0.14690023268621
1030,Midlands,2022-10-27,0.0967109367688534,0.292826962723774,0.178680955478996,0.0664244364172313
1030,North East and Yorkshire,2022-10-27,0.111722798639709,0.280301019286591,0.194959670522937,0.08259162516388
1030,North West,2022-10-27,0.0987917067146758,0.358769082334113,0.197495956117565,0.0698010097641437
1030,South East,2022-10-27,0.106537925425124,0.308706513068253,0.122760847773187,0.0565221779743472
1030,South West,2022-10-27,0.104195417896485,0.306339512455049,0.11520370413936,0.0695454121369497
1031,East of England,2022-10-28,0.105304878382923,0.307181794652878,0.165167748329696,0.067125443984422
1031,London,2022-10-28,0.209895901264341,0.499890253170942,0.355769804710104,0.14690023268621
1031,Midlands,2022-10-28,0.0967109367688534,0.292826962723774,0.178680955478996,0.0664244364172313
1031,North East and Yorkshire,2022-10-28,0.111722798639709,0.280301019286591,0.194959670522937,0.08259162516388
1031,North West,2022-10-28,0.0987917067146758,0.358769082334113,0.197495956117565,0.0698010097641437
1031,South East,2022-10-28,0.106537925425124,0.308706513068253,0.122760847773187,0.0565221779743472
1031,South West,2022-10-28,0.104195417896485,0.306339512455049,0.11520370413936,0.0695454121369497
1032,East of England,2022-10-29,0.105304878382923,0.307181794652878,0.165167748329696,0.067125443984422
1032,London,2022-10-29,0.209895901264341,0.499890253170942,0.355769804710104,0.14690023268621
1032,Midlands,2022-10-29,0.0967109367688534,0.292826962723774,0.178680955478996,0.0664244364172313
1032,North East and Yorkshire,2022-10-29,0.111722798639709,0.280301019286591,0.194959670522937,0.08259162516388
1032,North West,2022-10-29,0.0987917067146758,0.358769082334113,0.197495956117565,0.0698010097641437
1032,South East,2022-10-29,0.106537925425124,0.308706513068253,0.122760847773187,0.0565221779743472
1032,South West,2022-10-29,0.104195417896485,0.306339512455049,0.11520370413936,0.0695454121369497
1033,East of England,2022-10-30,0.105304878382923,0.307181794652878,0.165167748329696,0.067125443984422
1033,London,2022-10-30,0.209895901264341,0.499890253170942,0.355769804710104,0.14690023268621
1033,Midlands,2022-10-30,0.0967109367688534,0.292826962723774,0.178680955478996,0.0664244364172313
1033,North East and Yorkshire,2022-10-30,0.111722798639709,0.280301019286591,0.194959670522937,0.08259162516388
1033,North West,2022-10-30,0.0987917067146758,0.358769082334113,0.197495956117565,0.0698010097641437
1033,South East,2022-10-30,0.106537925425124,0.308706513068253,0.122760847773187,0.0565221779743472
1033,South West,2022-10-30,0.104195417896485,0.306339512455049,0.11520370413936,0.0695454121369497
1034,East of England,2022-10-31,0.105304878382923,0.307181794652878,0.165167748329696,0.067125443984422
1034,London,2022-10-31,0.209895901264341,0.499890253170942,0.355769804710104,0.14690023268621
1034,Midlands,2022-10-31,0.0967109367688534,0.292826962723774,0.178680955478996,0.0664244364172313
1034,North East and Yorkshire,2022-10-31,0.111722798639709,0.280301019286591,0.194959670522937,0.08259162516388
1034,North West,2022-10-31,0.0987917067146758,0.358769082334113,0.197495956117565,0.0698010097641437
1034,South East,2022-10-31,0.106537925425124,0.308706513068253,0.122760847773187,0.0565221779743472
1034,South West,2022-10-31,0.104195417896485,0.306339512455049,0.11520370413936,0.0695454121369497
1035,East of England,2022-11-01,0.105304878382923,0.307181794652878,0.165167748329696,0.067125443984422
1035,London,2022-11-01,0.209895901264341,0.499890253170942,0.355769804710104,0.14690023268621
1035,Midlands,2022-11-01,0.0967109367688534,0.292826962723774,0.178680955478996,0.0664244364172313
1035,North East and Yorkshire,2022-11-01,0.111722798639709,0.280301019286591,0.194959670522937,0.08259162516388
1035,North West,2022-11-01,0.0987917067146758,0.358769082334113,0.197495956117565,0.0698010097641437
1035,South East,2022-11-01,0.106537925425124,0.308706513068253,0.122760847773187,0.0565221779743472
1035,South West,2022-11-01,0.104195417896485,0.306339512455049,0.11520370413936,0.0695454121369497
1036,East of England,2022-11-02,0.105304878382923,0.307181794652878,0.165167748329696,0.067125443984422
1036,London,2022-11-02,0.209895901264341,0.499890253170942,0.355769804710104,0.14690023268621
1036,Midlands,2022-11-02,0.0967109367688534,0.292826962723774,0.178680955478996,0.0664244364172313
1036,North East and Yorkshire,2022-11-02,0.111722798639709,0.280301019286591,0.194959670522937,0.08259162516388
1036,North West,2022-11-02,0.0987917067146758,0.358769082334113,0.197495956117565,0.0698010097641437
1036,South East,2022-11-02,0.106537925425124,0.308706513068253,0.122760847773187,0.0565221779743472
1036,South West,2022-11-02,0.104195417896485,0.306339512455049,0.11520370413936,0.0695454121369497
1037,East of England,2022-11-03,0.105304878382923,0.307181794652878,0.165167748329696,0.067125443984422
1037,London,2022-11-03,0.209895901264341,0.499890253170942,0.355769804710104,0.14690023268621
1037,Midlands,2022-11-03,0.0967109367688534,0.292826962723774,0.178680955478996,0.0664244364172313
1037,North East and Yorkshire,2022-11-03,0.111722798639709,0.280301019286591,0.194959670522937,0.08259162516388
1037,North West,2022-11-03,0.0987917067146758,0.358769082334113,0.197495956117565,0.0698010097641437
1037,South East,2022-11-03,0.106537925425124,0.308706513068253,0.122760847773187,0.0565221779743472
1037,South West,2022-11-03,0.104195417896485,0.306339512455049,0.11520370413936,0.0695454121369497
1038,East of England,2022-11-04,0.105304878382923,0.307181794652878,0.165167748329696,0.067125443984422
1038,London,2022-11-04,0.209895901264341,0.499890253170942,0.355769804710104,0.14690023268621
1038,Midlands,2022-11-04,0.0967109367688534,0.292826962723774,0.178680955478996,0.0664244364172313
1038,North East and Yorkshire,2022-11-04,0.111722798639709,0.280301019286591,0.194959670522937,0.08259162516388
1038,North West,2022-11-04,0.0987917067146758,0.358769082334113,0.197495956117565,0.0698010097641437
1038,South East,2022-11-04,0.106537925425124,0.308706513068253,0.122760847773187,0.0565221779743472
1038,South West,2022-11-04,0.104195417896485,0.306339512455049,0.11520370413936,0.0695454121369497
1039,East of England,2022-11-05,0.105304878382923,0.307181794652878,0.165167748329696,0.067125443984422
1039,London,2022-11-05,0.209895901264341,0.499890253170942,0.355769804710104,0.14690023268621
1039,Midlands,2022-11-05,0.0967109367688534,0.292826962723774,0.178680955478996,0.0664244364172313
1039,North East and Yorkshire,2022-11-05,0.111722798639709,0.280301019286591,0.194959670522937,0.08259162516388
1039,North West,2022-11-05,0.0987917067146758,0.358769082334113,0.197495956117565,0.0698010097641437
1039,South East,2022-11-05,0.106537925425124,0.308706513068253,0.122760847773187,0.0565221779743472
1039,South West,2022-11-05,0.104195417896485,0.306339512455049,0.11520370413936,0.0695454121369497
1040,East of England,2022-11-06,0.105304878382923,0.307181794652878,0.165167748329696,0.067125443984422
1040,London,2022-11-06,0.209895901264341,0.499890253170942,0.355769804710104,0.14690023268621
1040,Midlands,2022-11-06,0.0967109367688534,0.292826962723774,0.178680955478996,0.0664244364172313
1040,North East and Yorkshire,2022-11-06,0.111722798639709,0.280301019286591,0.194959670522937,0.08259162516388
1040,North West,2022-11-06,0.0987917067146758,0.358769082334113,0.197495956117565,0.0698010097641437
1040,South East,2022-11-06,0.106537925425124,0.308706513068253,0.122760847773187,0.0565221779743472
1040,South West,2022-11-06,0.104195417896485,0.306339512455049,0.11520370413936,0.0695454121369497
1041,East of England,2022-11-07,0.105304878382923,0.307181794652878,0.165167748329696,0.067125443984422
1041,London,2022-11-07,0.209895901264341,0.499890253170942,0.355769804710104,0.14690023268621
1041,Midlands,2022-11-07,0.0967109367688534,0.292826962723774,0.178680955478996,0.0664244364172313
1041,North East and Yorkshire,2022-11-07,0.111722798639709,0.280301019286591,0.194959670522937,0.08259162516388
1041,North West,2022-11-07,0.0987917067146758,0.358769082334113,0.197495956117565,0.0698010097641437
1041,South East,2022-11-07,0.106537925425124,0.308706513068253,0.122760847773187,0.0565221779743472
1041,South West,2022-11-07,0.104195417896485,0.306339512455049,0.11520370413936,0.0695454121369497
1042,East of England,2022-11-08,0.105304878382923,0.307181794652878,0.165167748329696,0.067125443984422
1042,London,2022-11-08,0.209895901264341,0.499890253170942,0.355769804710104,0.14690023268621
1042,Midlands,2022-11-08,0.0967109367688534,0.292826962723774,0.178680955478996,0.0664244364172313
1042,North East and Yorkshire,2022-11-08,0.111722798639709,0.280301019286591,0.194959670522937,0.08259162516388
1042,North West,2022-11-08,0.0987917067146758,0.358769082334113,0.197495956117565,0.0698010097641437
1042,South East,2022-11-08,0.106537925425124,0.308706513068253,0.122760847773187,0.0565221779743472
1042,South West,2022-11-08,0.104195417896485,0.306339512455049,0.11520370413936,0.0695454121369497
1043,East of England,2022-11-09,0.105304878382923,0.307181794652878,0.165167748329696,0.067125443984422
1043,London,2022-11-09,0.209895901264341,0.499890253170942,0.355769804710104,0.14690023268621
1043,Midlands,2022-11-09,0.0967109367688534,0.292826962723774,0.178680955478996,0.0664244364172313
1043,North East and Yorkshire,2022-11-09,0.111722798639709,0.280301019286591,0.194959670522937,0.08259162516388
1043,North West,2022-11-09,0.0987917067146758,0.358769082334113,0.197495956117565,0.0698010097641437
1043,South East,2022-11-09,0.106537925425124,0.308706513068253,0.122760847773187,0.0565221779743472
1043,South West,2022-11-09,0.104195417896485,0.306339512455049,0.11520370413936,0.0695454121369497
1044,East of England,2022-11-10,0.105304878382923,0.307181794652878,0.165167748329696,0.067125443984422
1044,London,2022-11-10,0.209895901264341,0.499890253170942,0.355769804710104,0.14690023268621
1044,Midlands,2022-11-10,0.0967109367688534,0.292826962723774,0.178680955478996,0.0664244364172313
1044,North East and Yorkshire,2022-11-10,0.111722798639709,0.280301019286591,0.194959670522937,0.08259162516388
1044,North West,2022-11-10,0.0987917067146758,0.358769082334113,0.197495956117565,0.0698010097641437
1044,South East,2022-11-10,0.106537925425124,0.308706513068253,0.122760847773187,0.0565221779743472
1044,South West,2022-11-10,0.104195417896485,0.306339512455049,0.11520370413936,0.0695454121369497
1045,East of England,2022-11-11,0.105304878382923,0.307181794652878,0.165167748329696,0.067125443984422
1045,London,2022-11-11,0.209895901264341,0.499890253170942,0.355769804710104,0.14690023268621
