NeutTitreRelConvPlasma,Efficacy,Lower,Upper,NeutRatio_Reported,Study
0.055,21.5273258516282,11.7148212911419,31.3398304121144,-1.25963731050576,LogisticModel
0.056,21.8420884323802,11.9991814594959,31.6849954052644,-1.2518119729938,LogisticModel
0.057,22.1540806804458,12.2825640598662,32.0255973010254,-1.24412514432751,LogisticModel
0.058,22.4633395710053,12.5649383550226,32.361740786988,-1.23657200643706,LogisticModel
0.059,22.7699016078606,12.8462761120847,32.6935271036365,-1.22914798835786,LogisticModel
0.06,23.0738028122184,13.1265514242199,33.021054200217,-1.22184874961636,LogisticModel
0.061,23.3750787139323,13.405740566704,33.3444168611605,-1.21467016498923,LogisticModel
0.062,23.6737643449046,13.6838218427342,33.663706847075,-1.20760831050175,LogisticModel
0.063,23.969894234387,13.9607754481153,33.9790130206586,-1.20065945054642,LogisticModel
0.064,24.2635024059461,14.2365833563604,34.2904214555317,-1.19382002601611,LogisticModel
0.065,24.5546223758901,14.5112291834138,34.5980155683663,-1.18708664335714,LogisticModel
0.066,24.8432871529744,14.7846980969313,34.9018762090175,-1.18045606445813,LogisticModel
0.067,25.129529239226,15.05697671172,35.2020817667321,-1.17392519729917,LogisticModel
0.068,25.4133806317431,15.3280529827764,35.4987082807098,-1.16749108729376,LogisticModel
0.069,25.6948728253452,15.5979161374138,35.7918295132766,-1.16115090926274,LogisticModel
0.07,25.9740368159616,15.8665565808809,36.0815170510424,-1.15490195998574,LogisticModel
0.071,26.2509031046575,16.1339658241335,36.3678403851815,-1.14874165128092,LogisticModel
0.072,26.5255017022113,16.4001364166776,36.650866987745,-1.14266750356873,LogisticModel
0.073,26.7978621341645,16.6650618707343,36.9306623975947,-1.13667713987954,LogisticModel
0.074,27.068013446274,16.9287366141156,37.2072902784325,-1.13076828026902,LogisticModel
0.075,27.3359842103064,17.1911559145375,37.4808125060753,-1.1249387366083,LogisticModel
0.076,27.6018025301182,17.452315838209,37.7512892220274,-1.11918640771921,LogisticModel
0.077,27.8654960479748,17.7122132012631,38.0187788946866,-1.11350927482752,LogisticModel
0.078,28.1270919510642,17.9708455114768,38.2833383906516,-1.10790539730952,LogisticModel
0.079,28.3866169781675,18.2282109293572,38.5450230269778,-1.10237290870956,LogisticModel
0.08,28.6440974264524,18.4843082333352,38.8038866195697,-1.09691001300806,LogisticModel
0.081,28.8995591583603,18.7391367613461,39.0599815553745,-1.09151498112135,LogisticModel
0.082,29.1530276085587,18.9926964034377,39.3133588136797,-1.08618614761628,LogisticModel
0.083,29.4045277909381,19.2449875420093,39.5640680398669,-1.08092190762393,LogisticModel
0.084,29.6540843056299,19.4960110289243,39.8121575823354,-1.07572071393812,LogisticModel
0.085,29.9017213460295,19.7457681569616,40.0576745350973,-1.07058107428571,LogisticModel
0.086,30.1474627058069,19.9942606330077,40.3006647786062,-1.06550154875643,LogisticModel
0.087,30.3913317858917,20.2414905429451,40.5411730288383,-1.06048074738138,LogisticModel
0.088,30.6333516014193,20.4874603371306,40.779242865708,-1.05551732784983,LogisticModel
0.089,30.8735447886285,20.7321727993993,41.0149167778577,-1.05060999335509,LogisticModel
0.09,31.1119336117003,20.9756310226574,41.2482362007433,-1.04575749056068,LogisticModel
0.091,31.3485399695309,21.2178384023494,41.4792415367124,-1.04095860767891,LogisticModel
0.092,31.5833854024297,21.4587986013076,41.7079722035519,-1.03621217265444,LogisticModel
0.093,31.8164910987397,21.6985155390734,41.9344666584061,-1.03151705144607,LogisticModel
0.094,32.0478779013717,21.9369933672264,42.1587624355169,-1.0268721464003,LogisticModel
0.095,32.2775663142501,22.174236468417,42.3808961600831,-1.02227639471115,LogisticModel
0.096,32.5055765086666,22.4102494225503,42.6009035947829,-1.01772876696043,LogisticModel
0.097,32.7319283295382,22.6450370023649,42.8188196567115,-1.01322826573376,LogisticModel
0.098,32.9566413015667,22.8786041623311,43.0346784408022,-1.00877392430751,LogisticModel
0.099,33.1797346352993,23.1109560193998,43.2485132511989,-1.00436480540245,LogisticModel
0.1,33.4012272330881,23.3420978385081,43.4603566276681,-1,LogisticModel
0.101,33.6211376949464,23.5720350350375,43.6702403548552,-0.995678626217357,LogisticModel
0.102,33.839484324303,23.8007731488129,43.8781954997932,-0.991399828238082,LogisticModel
0.103,34.0562851336533,24.0283178366767,44.08425243063,-0.987162775294828,LogisticModel
0.104,34.2715578501062,24.2546748722255,44.2884408279869,-0.98296666070122,LogisticModel
0.105,34.4853199208286,24.4798501317055,44.4907897099517,-0.978810700930062,LogisticModel
0.106,34.6975885183868,24.7038495766015,44.6913274601721,-0.97469413473523,LogisticModel
0.107,34.9083805459858,24.926679257148,44.8900818348235,-0.97061622231479,LogisticModel
0.108,35.1177126426066,25.1483453060381,45.087079979175,-0.96657624451305,LogisticModel
0.109,35.3256011880435,25.36885391675,45.282348459337,-0.962573502059376,LogisticModel
0.11,35.5320623078412,25.588211353165,45.4759132625174,-0.958607314841775,LogisticModel
0.111,35.7371118781339,25.8064239358183,45.6677998204495,-0.954677021213343,LogisticModel
0.112,35.9407655303861,26.0234980328291,45.8580330279432,-0.950781977329818,LogisticModel
0.113,36.1430386560389,26.2394400579904,46.0466372540875,-0.94692155651658,LogisticModel
0.114,36.3439464110599,26.4542564720669,46.233636350053,-0.943095148663527,LogisticModel
0.115,36.5435037204011,26.6679537605554,46.4190536802468,-0.939302159646388,LogisticModel
0.116,36.7417252823642,26.8805384461064,46.602912118622,-0.935542010773082,LogisticModel
0.117,36.938625572876,27.092017078134,46.7852340676181,-0.931814138253838,LogisticModel
0.118,37.1342188496751,27.3023962169439,46.9660414824063,-0.928117992693875,LogisticModel
0.119,37.3285191564105,27.5116824570078,47.1453558558132,-0.924453038607469,LogisticModel
0.12,37.5215403266557,27.7198823907941,47.3231982625172,-0.920818753952375,LogisticModel
0.121,37.7132959878377,27.9270026310122,47.4995893446631,-0.91721462968355,LogisticModel
0.122,37.9037995650843,28.1330497912874,47.6745493388811,-0.913640169325252,LogisticModel
0.123,38.0930642849897,28.3380304985302,47.8480980714492,-0.910094888560602,LogisticModel
0.124,38.2811031793015,28.5419513662603,48.0202549923427,-0.906578314837765,LogisticModel
0.125,38.4679290885291,28.7448190181158,48.1910391589424,-0.903089986991944,LogisticModel
0.126,38.6535546654769,28.946640068891,48.3604692620628,-0.899629454882437,LogisticModel
0.127,38.8379923787019,29.1474211192948,48.5285636381091,-0.896196279044043,LogisticModel
0.128,39.0212545158992,29.3471687766418,48.6953402551565,-0.892790030352132,LogisticModel
0.129,39.2033531872147,29.5458896184415,48.8608167559878,-0.889410289700751,LogisticModel
0.13,39.3843003284892,29.7435902232703,49.0250104337081,-0.886056647693163,LogisticModel
0.131,39.5641077044331,29.9402771470484,49.1879382618177,-0.882728704344236,LogisticModel
0.132,39.7427869117338,30.1359569298875,49.34961689358,-0.87942606879415,LogisticModel
0.133,39.9203493820984,30.330636090424,49.5100626737729,-0.876148359032914,LogisticModel
0.134,40.0968063852319,30.5243211286579,49.6692916418058,-0.872895201635192,LogisticModel
0.135,40.2721690317516,30.7170185242575,49.8273195392457,-0.869666231504994,LogisticModel
0.136,40.4464482760422,30.9087347279849,49.9841618240994,-0.866461091629783,LogisticModel
0.137,40.6196549190487,31.0994761749398,50.1398336631575,-0.863279432843593,LogisticModel
0.138,40.7917996110123,31.2892492610228,50.2943499610019,-0.860120913598763,LogisticModel
0.139,40.9628928541483,31.4780603702239,50.4477253380727,-0.856985199745905,LogisticModel
0.14,41.1329450052674,31.6659158429678,50.5999741675669,-0.853871964321762,LogisticModel
0.141,41.3019662783432,31.8528220032605,50.7511105534259,-0.85078088734462,LogisticModel
0.142,41.4699667470255,32.0387851344638,50.9011483595873,-0.847711655616944,LogisticModel
0.143,41.6369563471017,32.2238114988191,51.0501011953843,-0.844663962534938,LogisticModel
0.144,41.8029448789061,32.4079073184713,51.1979824393409,-0.84163750790475,LogisticModel
0.145,41.9679420096805,32.5910787852709,51.3448052340902,-0.838631997765025,LogisticModel
0.146,42.131957275885,32.7733320626712,51.4905824890987,-0.835647144215563,LogisticModel
0.147,42.2950000854611,32.9546732716572,51.6353268992651,-0.832682665251824,LogisticModel
0.148,42.457079720049,33.1351085051895,51.7790509349086,-0.829738284605043,LogisticModel
0.149,42.6182053371581,33.3146438220562,51.92176685226,-0.826813731587726,LogisticModel
0.15,42.7783859722935,33.4932852379304,52.0634867066565,-0.823908740944319,LogisticModel
0.151,42.9376305410394,33.6710387418961,52.2042223401827,-0.821023052706831,LogisticModel
0.152,43.0959478410992,33.8479102785945,52.343985403604,-0.818156412055228,LogisticModel
0.153,43.2533465542945,34.0239057624815,52.4827873461075,-0.815308569182401,LogisticModel
0.154,43.4098352485231,34.1990310695203,52.6206394275259,-0.812479279163537,LogisticModel
0.155,43.5654223796778,34.3732920336741,52.7575527256815,-0.809668301829709,LogisticModel
0.156,43.720116293526,34.5466944566796,52.8935381303724,-0.806875401645538,LogisticModel
0.157,43.8739252275515,34.7192440993434,53.0286063557595,-0.804100347590766,LogisticModel
0.158,44.0268573127593,34.890946686936,53.1627679385825,-0.801342913045577,LogisticModel
0.159,44.1789205754443,35.0618079042081,53.2960332466805,-0.798602875679548,LogisticModel
0.16,44.3301229389243,35.2318334028484,53.4284124750002,-0.795880017344075,LogisticModel
0.161,44.4804722252388,35.4010287858321,53.5599156646455,-0.79317412396815,LogisticModel
0.162,44.6299761568136,35.5693996264526,53.6905526871747,-0.790484985457369,LogisticModel
0.163,44.7786423580931,35.736951459405,53.8203332567812,-0.787812395596042,LogisticModel
0.164,44.9264783571391,35.9036897741873,53.9492669400908,-0.785156151952302,LogisticModel
0.165,45.0734915871993,36.0696200258229,54.0773631485757,-0.782516055786094,LogisticModel
0.166,45.2196893882445,36.2347476368411,54.2046311396478,-0.779891911959945,LogisticModel
0.167,45.365079008475,36.3990779738018,54.3310800431482,-0.777283528852417,LogisticModel
0.168,45.509667605799,36.5626163869679,54.4567188246301,-0.774690718274137,LogisticModel
0.169,45.6534622492804,36.7253681630731,54.5815563354877,-0.772113295386327,LogisticModel
0.17,45.7964699205601,36.8873385733187,54.7056012678016,-0.769551078621726,LogisticModel
0.171,45.9386975152486,37.0485328418298,54.8288621886675,-0.767003889607846,LogisticModel
0.172,46.0801518442923,37.208956142231,54.9513475463535,-0.764471553092451,LogisticModel
0.173,46.2208396353131,37.3686136299934,55.0730656406327,-0.761953896871205,LogisticModel
0.174,46.3607675339227,37.527510412625,55.1940246552204,-0.7594507517174,LogisticModel
0.175,46.4999421050113,37.6856515497892,55.3142326602335,-0.756961951313706,LogisticModel
0.176,46.6383698340122,37.8430420851745,55.43369758285,-0.75448733218585,LogisticModel
0.177,46.7760571281415,37.9996870047075,55.5524272515755,-0.752026733638193,LogisticModel
0.178,46.9130103176152,38.1555912695812,55.6704293656492,-0.749579997691106,LogisticModel
0.179,47.0492356568428,38.3107597919893,55.7877115216962,-0.747146969020107,LogisticModel
0.18,47.1847393255982,38.4651974569594,55.9042811942371,-0.744727494896694,LogisticModel
0.181,47.3195274301695,38.618909106258,56.0201457540811,-0.742321425130815,LogisticModel
0.182,47.4536060044858,38.7718995490381,56.1353124599335,-0.739928612014925,LogisticModel
0.183,47.5869810112242,38.9241735474392,56.2497884750093,-0.737548910269571,LogisticModel
0.184,47.7196583428957,39.0757358396077,56.3635808461838,-0.735182176990464,LogisticModel
0.185,47.8516438229108,39.2265911170577,56.4766965287639,-0.732828271596986,LogisticModel
0.186,47.9829432066256,39.3767440491008,56.5891423641504,-0.730487055782084,LogisticModel
0.187,48.1135621823686,39.5261992468063,56.7009251179309,-0.728158393463501,LogisticModel
0.188,48.2435063724484,39.6749613039374,56.8120514409595,-0.72584215073632,LogisticModel
0.189,48.3727813341433,39.8230347736708,56.9225278946157,-0.723538195826756,LogisticModel
0.19,48.501392560672,39.9704241657023,57.0323609556417,-0.721246399047171,LogisticModel
0.191,48.6293454821479,40.1171339665682,57.1415569977275,-0.718966632752272,LogisticModel
0.192,48.7566454665146,40.2631686177715,57.2501223152578,-0.71669877129645,LogisticModel
0.193,48.8832978204659,40.4085325323002,57.3580631086317,-0.714442690992226,LogisticModel
0.194,49.0093077903478,40.5532300873501,57.4653854933455,-0.712198270069774,LogisticModel
0.195,49.1346805630453,40.6972656197955,57.5720955062951,-0.709965388637482,LogisticModel
0.196,49.2594212668527,40.8406434452427,57.6781990884628,-0.707743928643524,LogisticModel
0.197,49.383534972329,40.9833678251014,57.7837021195566,-0.705533773838407,LogisticModel
0.198,49.5070266931367,41.1254430089721,57.8886103773014,-0.703334809738469,LogisticModel
0.199,49.6299013868677,41.2668731956019,57.9929295781335,-0.701146923590293,LogisticModel
0.2,49.7521639558524,41.4076625662885,58.0966653454162,-0.698970004336019,LogisticModel
0.201,49.8738192479561,41.5478152541736,58.1998232417386,-0.696803942579511,LogisticModel
0.202,49.9948720573608,41.6873353692225,58.3024087454992,-0.694648630553376,LogisticModel
0.203,50.1153271253331,41.8262269824904,58.4044272681758,-0.692503962086787,LogisticModel
0.204,50.2351891409789,41.9644941352988,58.505884146659,-0.690369832574101,LogisticModel
0.205,50.3544627419848,42.1021408434574,58.6067846405123,-0.688246138944246,LogisticModel
0.206,50.473152515347,42.2391710816392,58.7071339490548,-0.686132779630847,LogisticModel
0.207,50.5912629980866,42.375588799393,58.8069371967802,-0.684029654543082,LogisticModel
0.208,50.7087986779539,42.5113979060929,58.9061994498148,-0.681936665037238,LogisticModel
0.209,50.8257639941192,42.6466022861188,59.0049257021195,-0.679853713888946,LogisticModel
0.21,50.9421633378527,42.7812058023419,59.1031208733636,-0.677780705266081,LogisticModel
0.211,51.0580010531925,42.91521226642,59.2007898399649,-0.675717544702307,LogisticModel
0.212,51.1732814376005,43.0486254768749,59.2979373983262,-0.673664139071249,LogisticModel
0.213,51.2880087426086,43.1814491921983,59.3945682930188,-0.671620396561262,LogisticModel
0.214,51.4021871744521,43.3136871524511,59.4906871964531,-0.669586226650809,LogisticModel
0.215,51.5158208946943,43.4453430511593,59.5862987382293,-0.667561540084395,LogisticModel
0.216,51.6289140208389,43.5764205622184,59.6814074794594,-0.665546248849069,LogisticModel
0.217,51.7414706269329,43.7069233339233,59.7760179199426,-0.663540266151471,LogisticModel
0.218,51.8534947441598,43.8368549813472,59.8701345069724,-0.661543506395395,LogisticModel
0.219,51.9649903614217,43.966219088644,59.9637616341994,-0.659555885159882,LogisticModel
0.22,52.0759614259128,44.0950192148479,60.0569036369777,-0.657577319177794,LogisticModel
0.221,52.1864118436828,44.2232588884728,60.1495647988928,-0.655607726314889,LogisticModel
0.222,52.2963454801912,44.3509416123949,60.2417493479875,-0.653647025549361,LogisticModel
0.223,52.4057661608522,44.4780708616387,60.3334614600657,-0.651695136951839,LogisticModel
0.224,52.514677671571,44.6046500846828,60.4247052584593,-0.649751981665837,LogisticModel
0.225,52.6230837592709,44.7306826952033,60.5154848233385,-0.647817481888638,LogisticModel
0.226,52.730988132412,44.8561720951177,60.6058041697062,-0.645891560852599,LogisticModel
0.227,52.8383944615013,44.9811216359196,60.695667287083,-0.643974142806877,LogisticModel
0.228,52.945306379595,45.1055346693574,60.7850780898326,-0.642065152999546,LogisticModel
0.229,53.0517274827916,45.2294145034525,60.8740404621307,-0.640164517660112,LogisticModel
0.23,53.1576613307183,45.352764422782,60.9625582386545,-0.638272163982407,LogisticModel
0.231,53.2631114470083,45.4755876917516,61.050635202265,-0.636388020107856,LogisticModel
0.232,53.3680813197716,45.5978875386856,61.1382751008576,-0.6345120151091,LogisticModel
0.233,53.4725744020574,45.7196671789906,61.2254816251242,-0.632644078973981,LogisticModel
0.234,53.5765941123096,45.8409298034543,61.312258421165,-0.630784142589857,LogisticModel
0.235,53.6801438348145,45.9616785562796,61.3986091133495,-0.628932137728264,LogisticModel
0.236,53.7832269201422,46.0819165803875,61.484537259897,-0.627087997029893,LogisticModel
0.237,53.8858466855803,46.2016469867824,61.5700463843781,-0.625251653989896,LogisticModel
0.238,53.9880064155607,46.3208728560132,61.6551399751083,-0.623423042943488,LogisticModel
0.239,54.0897093620808,46.4395972556173,61.7398214685443,-0.621602099051862,LogisticModel
0.24,54.1909587451165,46.5578232238628,61.8240942663701,-0.619788758288394,LogisticModel
0.241,54.2917577530296,46.6755537646069,61.9079617414522,-0.617982957425132,LogisticModel
0.242,54.3921095429691,46.7927918795636,61.9914272063745,-0.616184634019569,LogisticModel
0.243,54.4920172412655,46.9095405256142,62.0744939569169,-0.614393726401688,LogisticModel
0.244,54.5914839438198,47.0258026556006,62.1571652320391,-0.612610173661271,LogisticModel
0.245,54.6905127164855,47.1415811909444,62.2394442420266,-0.610833915635468,LogisticModel
0.246,54.7891065954456,47.2568790239042,62.321334166987,-0.609064892896621,LogisticModel
0.247,54.8872685875833,47.3716990310526,62.4028381441141,-0.607303046740334,LogisticModel
0.248,54.9850016708475,47.4860440693027,62.4839592723922,-0.605548319173784,LogisticModel
0.249,55.0823087946116,47.5999169647001,62.564700624523,-0.603800652904264,LogisticModel
0.25,55.1791928800285,47.7133205396585,62.6450652203985,-0.602059991327962,LogisticModel
0.251,55.2756568203787,47.8262575651589,62.7250560755985,-0.600326278518962,LogisticModel
0.252,55.3717034814139,47.9387308223555,62.8046761404723,-0.598599459218456,LogisticModel
0.253,55.4673357016951,48.0507430466162,62.883928356774,-0.596879478824182,LogisticModel
0.254,55.5625562929259,48.1622969682986,62.9628156175533,-0.595166283380062,LogisticModel
0.255,55.6573680402805,48.2733952857834,63.0413407947776,-0.593459819566045,LogisticModel
0.256,55.7517737027267,48.3840406848945,63.119506720559,-0.59176003468815,LogisticModel
0.257,55.8457760133446,48.4942358218282,63.1973162048611,-0.590066876668706,LogisticModel
0.258,55.9393776796399,48.6039833527459,63.2747720065339,-0.58838029403677,LogisticModel
0.259,56.0325813838528,48.7132858793823,63.3518768883233,-0.586700235918748,LogisticModel
0.26,56.1253897832628,48.822146018635,63.4286335478905,-0.585026652029182,LogisticModel
0.261,56.2178055104878,48.9305663423414,63.5050446786341,-0.583359492661719,LogisticModel
0.262,56.3098311737802,49.0385494234439,63.5811129241165,-0.581698708680255,LogisticModel
0.263,56.4014693573177,49.1460977904475,63.6568409241878,-0.580044251510242,LogisticModel
0.264,56.4927226214899,49.2532139708091,63.7322312721707,-0.578396073130169,LogisticModel
0.265,56.5835935031814,49.3599004784054,63.8072865279574,-0.576754126063192,LogisticModel
0.266,56.6740845160497,49.4661597851728,63.8820092469266,-0.575118363368933,LogisticModel
0.267,56.7641981508001,49.5719943682561,63.9564019333442,-0.573488738635425,LogisticModel
0.268,56.853936875456,49.6774066618166,64.0304670890955,-0.571865205971211,LogisticModel
0.269,56.9433031356253,49.7823991046768,64.1042071665738,-0.570247719997592,LogisticModel
0.27,57.0322993547632,49.8869741120646,64.1776245974618,-0.568636235841013,LogisticModel
0.271,57.1209279344311,49.991134064263,64.2507218045992,-0.567030709125594,LogisticModel
0.272,57.209191254552,50.0948813455521,64.323501163552,-0.565431095965801,LogisticModel
0.273,57.2970916736616,50.1982183119013,64.3959650354218,-0.563837352959244,LogisticModel
0.274,57.3846315291565,50.3011472986425,64.4681157596705,-0.562249437179612,LogisticModel
0.275,57.4718131375387,50.4036706329318,64.5399556421456,-0.560667306169737,LogisticModel
0.276,57.5586387946564,50.5057906144332,64.6114869748796,-0.559090917934782,LogisticModel
0.277,57.6451107759416,50.6075095269903,64.6827120248929,-0.557520230935551,LogisticModel
0.278,57.7312313366442,50.7088296559044,64.753633017384,-0.555955204081924,LogisticModel
0.279,57.817002712063,50.809753241666,64.82425218246,-0.554395796726402,LogisticModel
0.28,57.9024271177732,50.9102825188375,64.894571716709,-0.552841968657781,LogisticModel
0.281,57.9875067498511,51.0104197189306,64.9645937807715,-0.55129368009492,LogisticModel
0.282,58.0722437850949,51.1101670404525,65.0343205297373,-0.549750891680639,LogisticModel
0.283,58.1566403812436,51.2095266681964,65.1037540942908,-0.54821356447571,LogisticModel
0.284,58.2406986771916,51.3085007802367,65.1728965741465,-0.546681659952962,LogisticModel
0.285,58.3244207932013,51.4070915263366,65.241750060066,-0.54515513999149,LogisticModel
0.286,58.4078088311121,51.5053010438127,65.3103166184115,-0.543633966870957,LogisticModel
0.287,58.490864874547,51.603131464564,65.3785982845299,-0.542118103266008,LogisticModel
0.288,58.5735909891159,51.7005848902197,65.4465970880122,-0.540607512240769,LogisticModel
0.289,58.6559892226168,51.7976634190351,65.5143150261986,-0.539102157243452,LogisticModel
0.29,58.7380616052333,51.8943691256298,65.5817540848367,-0.537602002101044,LogisticModel
0.291,58.8198101497301,51.9907040731524,65.6489162263077,-0.536107011014093,LogisticModel
0.292,58.9012368516456,52.0866703038212,65.71580339947,-0.534617148551582,LogisticModel
0.293,58.9823436894823,52.1822698582445,65.7824175207201,-0.533132379645891,LogisticModel
0.294,59.0631326248935,52.2775047498591,65.8487604999279,-0.531652669587843,LogisticModel
0.295,59.143605602869,52.372376983832,65.9148342219061,-0.530177984021837,LogisticModel
0.296,59.2237645519171,52.4668885489752,65.9806405548589,-0.528708288941061,LogisticModel
0.297,59.3036113842444,52.5610414169796,66.0461813515093,-0.527243550682788,LogisticModel
0.298,59.383147995934,52.6548375479294,66.1114584439386,-0.525783735923745,LogisticModel
0.299,59.4623762671201,52.7482788935072,66.176473640733,-0.52432881167557,LogisticModel
0.3,59.541298062161,52.8413673781518,66.2412287461701,-0.522878745280338,LogisticModel
0.301,59.6199152298098,52.9341049251998,66.3057255344198,-0.521433504406157,LogisticModel
0.302,59.6982296033825,53.0264934309188,66.3699657758462,-0.519993057042849,LogisticModel
0.303,59.7762430009244,53.1185347988224,66.4339512030264,-0.518557371497695,LogisticModel
0.304,59.8539572253733,53.2102308997085,66.4976835510381,-0.517126416391246,LogisticModel
0.305,59.931374064722,53.3015835940781,66.5611645353659,-0.515700160653214,LogisticModel
0.306,60.0084952921771,53.3925947373284,66.6243958470259,-0.51427857351842,LogisticModel
0.307,60.0853226663173,53.4832661597469,66.6873791728877,-0.512861624522814,LogisticModel
0.308,60.1618579312481,53.5735996963332,66.7501161661629,-0.511449283499556,LogisticModel
0.309,60.2381028167555,53.6635971520965,66.8126084814146,-0.510041520575165,LogisticModel
0.31,60.3140590384577,53.7532603266987,66.8748577502166,-0.508638306165727,LogisticModel
0.311,60.3897282979539,53.842591003716,66.9368655921917,-0.507239610973163,LogisticModel
0.312,60.4651122829723,53.9315909581534,66.9986336077913,-0.505845405981557,LogisticModel
0.313,60.5402126675157,54.0202619558028,67.0601633792286,-0.504455662453552,LogisticModel
0.314,60.6150311120047,54.1086057396589,67.1214564843506,-0.503070351926785,LogisticModel
0.315,60.6895692634204,54.1966240409448,67.182514485896,-0.5016894462104,LogisticModel
0.316,60.7638287554436,54.2843185940999,67.2433389167873,-0.500312917381596,LogisticModel
0.317,60.8378112085937,54.371691108989,67.3039313081985,-0.498940737782249,LogisticModel
0.318,60.9115182303649,54.4587432750083,67.3642931857216,-0.497572880015567,LogisticModel
0.319,60.984951415361,54.5454767925447,67.4244260381773,-0.496209316942819,LogisticModel
0.32,61.0581123454285,54.6318933345595,67.4843313562974,-0.494850021680094,LogisticModel
0.321,61.1310025897879,54.7179945590166,67.5440106205591,-0.493494967595128,LogisticModel
0.322,61.2036237051634,54.8037821318482,67.6034652784786,-0.492144128304169,LogisticModel
0.323,61.2759772359113,54.8892576838583,67.6626967879642,-0.490797477668897,LogisticModel
0.324,61.3480647141456,54.9744228491825,67.7217065791088,-0.489454989793388,LogisticModel
0.325,61.4198876598642,55.0592792475676,67.7804960721607,-0.488116639021126,LogisticModel
0.326,61.4914475810707,55.1438284826945,67.8390666794469,-0.486782399932061,LogisticModel
0.327,61.5627459738974,55.2280721571204,67.8974197906743,-0.485452247339714,LogisticModel
0.328,61.6337843227248,55.3120118576412,67.9555567878083,-0.484126156288321,LogisticModel
0.329,61.7045641003008,55.3956491507268,68.0134790498747,-0.482804102050026,LogisticModel
0.33,61.7750867678576,55.4789856043518,68.0711879313634,-0.481486060122113,LogisticModel
0.331,61.845353775228,55.5620227784293,68.1286847720266,-0.480172006224281,LogisticModel
0.332,61.9153665609592,55.6447622112714,68.1859709106471,-0.478861916295964,LogisticModel
0.333,61.9851265524265,55.7272054325986,68.2430476722544,-0.47755576649368,LogisticModel
0.334,62.0546351659441,55.8093539684359,68.2999163634522,-0.476253533188436,LogisticModel
0.335,62.1238938068761,55.8912093283986,68.3565782853536,-0.474955192963155,LogisticModel
0.336,62.1929038697449,55.9727730098717,68.4130347296181,-0.473660722610156,LogisticModel
0.337,62.2616667383389,56.0540465076107,68.4692869690672,-0.472370099128661,LogisticModel
0.338,62.3301837858189,56.1350313075927,68.5253362640451,-0.471083299722345,LogisticModel
0.339,62.3984563748227,56.2157288757491,68.5811838738964,-0.469800301796918,LogisticModel
0.34,62.4664858575692,56.2961406711104,68.6368310440281,-0.468521082957745,LogisticModel
0.341,62.5342735759606,56.3762681512628,68.6922790006583,-0.467245621007502,LogisticModel
0.342,62.6018208616834,56.4561127518722,68.7475289714947,-0.465973893943865,LogisticModel
0.343,62.669129036309,56.535675908169,68.8025821644491,-0.464705879957229,LogisticModel
0.344,62.7361994113919,56.6149590440601,68.8574397787236,-0.46344155742847,LogisticModel
0.345,62.8030332885674,56.6939635673807,68.9121030097541,-0.462180904926726,LogisticModel
0.346,62.8696319596483,56.7726908897256,68.966573029571,-0.460923901207223,LogisticModel
0.347,62.93599670672,56.8511423912456,69.0208510221943,-0.459670525209126,LogisticModel
0.348,63.0021288022345,56.9293194716845,69.0749381327844,-0.458420756053419,LogisticModel
0.349,63.0680295091036,57.0072235033754,69.1288355148319,-0.45717457304082,LogisticModel
0.35,63.1337000807911,57.0848558417745,69.1825443198077,-0.455931955649724,LogisticModel
0.351,63.1991417614029,57.1622178549606,69.2360656678453,-0.454692883534176,LogisticModel
0.352,63.2643557857776,57.2393108887667,69.2894006827886,-0.453457336521869,LogisticModel
0.353,63.3293433795746,57.3161362847782,69.342550474371,-0.452225294612178,LogisticModel
0.354,63.394105759362,57.3926953718729,69.3955161468511,-0.450996737974212,LogisticModel
0.355,63.4586441327034,57.4689894661761,69.4482987992307,-0.449771646944906,LogisticModel
0.356,63.5229596982432,57.545019893085,69.5008995034014,-0.448550002027125,LogisticModel
0.357,63.5870536457915,57.6207879462706,69.5533193453124,-0.447331783887807,LogisticModel
0.358,63.6509271564077,57.6962949323711,69.6055593804442,-0.446116973356126,LogisticModel
0.359,63.714581402483,57.7715421304188,69.6576206745471,-0.444905551421681,LogisticModel
0.36,63.7780175478223,57.8465308274232,69.7095042682214,-0.443697499232713,LogisticModel
0.361,63.8412367477249,57.9212622826508,69.761211212799,-0.442492798094342,LogisticModel
0.362,63.9042401490645,57.9957377675436,69.8127425305855,-0.441291429466834,LogisticModel
0.363,63.9670288903679,58.069958539844,69.8640992408917,-0.440093374963887,LogisticModel
0.364,64.0296041018929,58.1439258348611,69.9152823689246,-0.438898616350944,LogisticModel
0.365,64.0919669057059,58.2176409020653,69.9662929093465,-0.437707135543525,LogisticModel
0.366,64.1541184157578,58.2911049650603,70.0171318664553,-0.436518914605589,LogisticModel
0.367,64.2160597379593,58.3643192508485,70.0678002250702,-0.435333935747911,LogisticModel
0.368,64.2777919702558,58.4372849727304,70.1182989677811,-0.434152181326482,LogisticModel
0.369,64.3393162027004,58.5100033333392,70.1686290720617,-0.43297363384094,LogisticModel
0.37,64.4006335175277,58.5824755355386,70.2187914995167,-0.431798275933005,LogisticModel
0.371,64.4617449892247,58.6547027725962,70.2687872058531,-0.430626090384954,LogisticModel
0.372,64.5226516846028,58.726686218514,70.3186171506917,-0.429457060118103,LogisticModel
0.373,64.583354662868,58.7984270600804,70.3682822656557,-0.428291168191312,LogisticModel
