time_period,time_identifier,geographic_level,country_code,country_name,date,phase,response_rate,number_responded,number_open_including_inset,proportion_open_including_inset,number_fully_open_settings,proportion_fully_open_settings,number_of_settings_with_one_or_more_students_self_isolating_due_to_COVID_contact_within_settings,proportion_of_settings_with_one_or_more_students_self_isolating_due_to_COVID_contact_within_settings,number_students_attending,proportion_students_attending,overall_attendance_rate_excl_year_11_13_students_not_in_attendance_adjusted,number_students_attending_fully_open_settings,proportion_students_attending_fully_open_settings,number_students_with_sw_attending,proportion_students_with_sw_attending,number_students_with_sw_attending_fully_open_settings,proportion_students_with_sw_attending_in_fully_open_settings,number_students_with_ehcp_attending,proportion_students_with_ehcp_attending,number_students_with_ehcp_attending_fully_open_settings,proportion_students_with_ehcp_attending_fully_open_settings,number_students_eligible_fsm_attending,proportion_students_eligible_fsm_attending,number_children_of_critical_workers_attending,number_of_otherwise_vulnerable_students_attending,total_students_absent_from_open_settings_with_a_suspected_case_of_COVID19,proportion_students_absent_with_a_suspected_case_of_COVID19,proportion_students_absent_with_a_suspected_case_of_COVID19_excl_year_11_13_students_who_are_not_in_attendance_adjusted,total_students_absent_from_open_settings_with_a_confirmed_case_of_COVID19,proportion_students_absent_with_a_confirmed_case_of_COVID19,proportion_students_absent_with_a_confirmed_case_of_COVID19_excl_year_11_13_students_who_are_not_in_attendance_adjusted,total_students_isolating_NHS_track_and_trace,proportion_students_isolating_NHS_track_and_trace,total_students_absent_from_open_settings_required_to_remain_at_home_or_isolate_in_line_with_government_guidance,proportion_students_required_to_remain_at_home_or_isolate_in_line_with_government_guidance,total_students_absent_due_to_attendance_restrictions,proportion_students_absent_due_to_attendance_restrictions,total_students_absent_other_isolation,proportion_students_absent_other_isolation,total_students_absent_from_open_settings_due_to_potential_contact_with_case_of_COVID19_inside_setting,proportion_students_absent_from_open_settings_due_to_potential_contact_with_case_of_COVID19_inside_setting,proportion_students_isolating_due_to_potential_contact_with_case_of_COVID19_inside_setting_excl_year_11_13_students_who_are_not_in_attendance_adjusted,total_students_absent_from_open_settings_due_to_potential_contact_with_case_of_COVID19_outside_setting,proportion_students_absent_from_open_settings_due_to_potential_contact_with_case_of_COVID19_outside_setting,proportion_students_isolating_due_to_potential_contact_with_case_of_COVID19_outside_setting_excl_year_11_13_students_who_are_not_in_attendance_adjusted,total_students_not_attending_because_setting_is_closed,total_students_unable_to_attend_because_setting_is_closed_due_to_COVID19_excl_year_11_13_students_who_are_not_in_attendance_adjusted,proportion_students_not_attending_because_setting_is_closed,proportion_students_unable_to_attend_because_setting_is_closed_due_to_COVID19_excl_year_11_13_students_who_are_not_in_attendance_adjusted,total_students_absent_for_all_covid_reasons,proportion_students_absent_for_all_covid_reasons
2021,Week 47,National,E92000001,England,2021/11/26,Further education,82,200,200,98.4,-,-,-,-,347000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8500,-
2021,Week 47,National,E92000001,England,2021/11/26,Independent schools,31,800,2400,99.5,-,-,-,-,488000,89.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14300,-
2021,Week 47,National,E92000001,England,2021/11/26,Special post 16 institution,54,100,100,97.1,-,-,-,-,5000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,-
2021,Week 47,National,E92000001,England,2021/11/26,State-funded alternative provision,48,200,300,100,-,-,-,-,10000,49.8,-,-,-,2000,48.9,-,-,2000,52.5,-,-,5000,50.3,-,-,200,1,-,200,0.9,-,0,0,-,-,100,0.5,0,0.2,-,-,-,-,-,-,0,-,0,-,500,2.4
2021,Week 47,National,E92000001,England,2021/11/26,State-funded primary,51,8500,16800,99.9,-,-,-,-,3891000,88.1,-,-,-,67000,86,-,-,83000,85.8,-,-,833000,86.5,-,-,53000,1.2,-,63300,1.5,-,200,0,-,-,5800,0.1,9500,0.2,-,-,-,-,-,-,1300,-,0,-,133100,3
2021,Week 47,National,E92000001,England,2021/11/26,State-funded secondary,47,1600,3500,99.5,-,-,-,-,2878000,80.2,-,-,-,40000,70,-,-,54000,74.8,-,-,534000,75.6,-,-,23700,0.7,-,38400,1.2,-,100,0,-,-,2600,0.1,2300,0.1,-,-,-,-,-,-,0,-,0,-,67200,1.9
2021,Week 47,National,E92000001,England,2021/11/26,State-funded special,50,500,1100,99.4,-,-,-,-,107000,76.5,-,-,-,23000,77.8,-,-,106000,76.7,-,-,45000,75.5,-,-,2100,1.6,-,1600,1.2,-,0,0,-,-,1300,1,800,0.6,-,-,-,-,-,-,0,-,0,-,5900,4.2
2021,Week 48,National,E92000001,England,2021/11/29,All state-funded schools,54,11700,21500,99.3,-,-,-,-,7019000,86,-,-,-,134000,79.5,-,-,252000,80.8,-,-,1459000,83.2,-,-,80400,1,-,98800,1.2,-,200,0,-,-,7600,0.1,14000,0.2,-,-,-,-,-,-,5600,-,0.1,-,206700,2.5
2021,Week 48,National,E92000001,England,2021/11/29,Further education,83,200,200,99.5,-,-,-,-,412000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8100,-
2021,Week 48,National,E92000001,England,2021/11/29,Independent schools,33,800,2400,99.1,-,-,-,-,491000,90,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14300,-
2021,Week 48,National,E92000001,England,2021/11/29,Special post 16 institution,55,100,100,98.6,-,-,-,-,5000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,-
2021,Week 48,National,E92000001,England,2021/11/29,State-funded alternative provision,49,200,300,99.4,-,-,-,-,12000,55.2,-,-,-,2000,52.2,-,-,3000,62,-,-,5000,54.2,-,-,200,0.8,-,200,0.9,-,0,0,-,-,0,0.1,0,0.2,-,-,-,-,-,-,0,-,0,-,400,2
2021,Week 48,National,E92000001,England,2021/11/29,State-funded primary,54,9100,16700,99.4,-,-,-,-,3903000,88.5,-,-,-,68000,86.6,-,-,84000,87.1,-,-,838000,86.7,-,-,53200,1.2,-,59400,1.4,-,200,0,-,-,4000,0.1,9900,0.2,-,-,-,-,-,-,2200,-,0,-,128900,2.9
2021,Week 48,National,E92000001,England,2021/11/29,State-funded secondary,54,1900,3400,98.8,-,-,-,-,2995000,83.4,-,-,-,41000,72.5,-,-,57000,78.5,-,-,570000,79.4,-,-,25200,0.7,-,37700,1.1,-,100,0,-,-,2600,0.1,2700,0.1,-,-,-,-,-,-,3400,-,0.1,-,71800,2
2021,Week 48,National,E92000001,England,2021/11/29,State-funded special,53,600,1100,98.8,-,-,-,-,109000,78,-,-,-,23000,78.5,-,-,108000,78.2,-,-,45000,77.1,-,-,1900,1.4,-,1500,1.1,-,0,0,-,-,900,0.7,1300,0.9,-,-,-,-,-,-,0,-,0,-,5600,4
2021,Week 48,National,E92000001,England,2021/11/30,All state-funded schools,56,12100,21600,99.7,-,-,-,-,7254000,88.9,-,-,-,138000,82.3,-,-,261000,83.6,-,-,1515000,86.5,-,-,96500,1.2,-,103500,1.3,-,200,0,-,-,7700,0.1,14100,0.2,-,-,-,-,-,-,8100,-,0.1,-,230000,2.8
2021,Week 48,National,E92000001,England,2021/11/30,Further education,81,200,200,100,-,-,-,-,469000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8800,-
2021,Week 48,National,E92000001,England,2021/11/30,Independent schools,33,800,2400,99.1,-,-,-,-,495000,90.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16000,-
2021,Week 48,National,E92000001,England,2021/11/30,Special post 16 institution,55,100,100,100,-,-,-,-,6000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,-
2021,Week 48,National,E92000001,England,2021/11/30,State-funded alternative provision,53,200,300,100,-,-,-,-,12000,59,-,-,-,2000,55.2,-,-,3000,62.7,-,-,6000,58.7,-,-,200,1.2,-,200,0.8,-,0,0,-,-,100,0.3,0,0.2,-,-,-,-,-,-,0,-,0,-,500,2.5
2021,Week 48,National,E92000001,England,2021/11/30,State-funded primary,56,9400,16700,99.7,-,-,-,-,3984000,90.3,-,-,-,69000,88.8,-,-,85000,88.4,-,-,862000,89.2,-,-,63400,1.4,-,60900,1.4,-,100,0,-,-,4900,0.1,10500,0.2,-,-,-,-,-,-,2700,-,0.1,-,142400,3.2
2021,Week 48,National,E92000001,England,2021/11/30,State-funded secondary,56,1900,3500,99.5,-,-,-,-,3145000,87.6,-,-,-,43000,75.8,-,-,60000,82.1,-,-,599000,83.8,-,-,30400,0.9,-,40900,1.1,-,100,0,-,-,1900,0.1,2600,0.1,-,-,-,-,-,-,5400,-,0.2,-,81200,2.3
2021,Week 48,National,E92000001,England,2021/11/30,State-funded special,53,600,1100,100,-,-,-,-,114000,81.5,-,-,-,24000,81.5,-,-,113000,81.8,-,-,47000,80.4,-,-,2400,1.8,-,1500,1.1,-,0,0,-,-,900,0.6,1000,0.7,-,-,-,-,-,-,0,-,0,-,5800,4.2
2021,Week 48,National,E92000001,England,2021/12/01,All state-funded schools,52,11300,21700,99.9,-,-,-,-,7270000,89.1,-,-,-,137000,82.3,-,-,260000,83.3,-,-,1507000,86.8,-,-,99100,1.2,-,105900,1.3,-,300,0,-,-,9900,0.1,13900,0.2,-,-,-,-,-,-,2900,-,0,-,232100,2.8
2021,Week 48,National,E92000001,England,2021/12/01,Further education,81,200,200,100,-,-,-,-,433000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9300,-
2021,Week 48,National,E92000001,England,2021/12/01,Independent schools,33,800,2400,99.5,-,-,-,-,495000,90.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16300,-
2021,Week 48,National,E92000001,England,2021/12/01,Special post 16 institution,51,100,100,100,-,-,-,-,6000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,-
2021,Week 48,National,E92000001,England,2021/12/01,State-funded alternative provision,49,200,300,99.4,-,-,-,-,12000,56.3,-,-,-,2000,53,-,-,3000,59.2,-,-,6000,55,-,-,200,1.2,-,200,0.7,-,0,0,-,-,100,0.5,0,0.2,-,-,-,-,-,-,0,-,0,-,500,2.5
2021,Week 48,National,E92000001,England,2021/12/01,State-funded primary,52,8800,16800,99.9,-,-,-,-,4012000,90.9,-,-,-,69000,89.2,-,-,85000,88.5,-,-,864000,89.9,-,-,64200,1.5,-,62100,1.4,-,200,0,-,-,5100,0.1,10600,0.2,-,-,-,-,-,-,1200,-,0,-,143400,3.3
2021,Week 48,National,E92000001,England,2021/12/01,State-funded secondary,52,1800,3500,99.8,-,-,-,-,3133000,87.3,-,-,-,43000,75.8,-,-,60000,81.6,-,-,589000,83.5,-,-,32100,0.9,-,42000,1.2,-,100,0,-,-,3700,0.1,2500,0.1,-,-,-,-,-,-,1800,-,0,-,82100,2.3
2021,Week 48,National,E92000001,England,2021/12/01,State-funded special,53,600,1100,99.8,-,-,-,-,113000,81.1,-,-,-,23000,81,-,-,112000,81.3,-,-,48000,80.4,-,-,2500,1.8,-,1600,1.2,-,0,0,-,-,1100,0.8,800,0.6,-,-,-,-,-,-,0,-,0,-,6000,4.3
2021,Week 48,National,E92000001,England,2021/12/02,All state-funded schools,55,11900,21600,99.8,-,-,-,-,7263000,89,-,-,-,138000,82,-,-,260000,83.2,-,-,1508000,86.5,-,-,94600,1.2,-,107600,1.3,-,300,0,-,-,9400,0.1,14200,0.2,-,-,-,-,-,-,3200,-,0,-,229400,2.8
2021,Week 48,National,E92000001,England,2021/12/02,Further education,80,200,200,100,-,-,-,-,444000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9400,-
2021,Week 48,National,E92000001,England,2021/12/02,Independent schools,33,800,2400,99.2,-,-,-,-,494000,90.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15900,-
2021,Week 48,National,E92000001,England,2021/12/02,Special post 16 institution,50,100,100,100,-,-,-,-,6000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,-
2021,Week 48,National,E92000001,England,2021/12/02,State-funded alternative provision,55,200,300,99.5,-,-,-,-,12000,56.1,-,-,-,2000,54,-,-,3000,61.1,-,-,6000,54.8,-,-,300,1.3,-,200,0.7,-,0,0,-,-,100,0.7,100,0.3,-,-,-,-,-,-,0,-,0,-,600,3
2021,Week 48,National,E92000001,England,2021/12/02,State-funded primary,55,9200,16800,99.8,-,-,-,-,4004000,90.7,-,-,-,69000,88.9,-,-,85000,88.6,-,-,862000,89.6,-,-,59700,1.4,-,63400,1.4,-,100,0,-,-,5400,0.1,10400,0.2,-,-,-,-,-,-,1600,-,0,-,140500,3.2
2021,Week 48,National,E92000001,England,2021/12/02,State-funded secondary,56,1900,3500,99.7,-,-,-,-,3134000,87.3,-,-,-,43000,75.5,-,-,60000,81.4,-,-,593000,83.2,-,-,32000,0.9,-,42500,1.2,-,200,0,-,-,2600,0.1,2800,0.1,-,-,-,-,-,-,1700,-,0,-,81700,2.3
2021,Week 48,National,E92000001,England,2021/12/02,State-funded special,54,600,1100,100,-,-,-,-,113000,81.1,-,-,-,24000,80.5,-,-,112000,81.2,-,-,48000,80.3,-,-,2700,2,-,1600,1.1,-,0,0,-,-,1300,0.9,1000,0.7,-,-,-,-,-,-,0,-,0,-,6600,4.7
2021,Week 48,National,E92000001,England,2021/12/03,All state-funded schools,52,11200,21600,99.8,-,-,-,-,7064000,86.4,-,-,-,134000,79.6,-,-,252000,80.8,-,-,1452000,83.5,-,-,93900,1.2,-,108900,1.4,-,300,0,-,-,11500,0.1,15500,0.2,-,-,-,-,-,-,1400,-,0,-,231400,2.8
2021,Week 48,National,E92000001,England,2021/12/03,Further education,81,200,200,100,-,-,-,-,349000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10400,-
2021,Week 48,National,E92000001,England,2021/12/03,Independent schools,31,700,2400,99.3,-,-,-,-,492000,90.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15800,-
2021,Week 48,National,E92000001,England,2021/12/03,Special post 16 institution,59,100,100,96.1,-,-,-,-,5000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,-
2021,Week 48,National,E92000001,England,2021/12/03,State-funded alternative provision,48,200,300,100,-,-,-,-,11000,53.4,-,-,-,2000,50,-,-,3000,59.3,-,-,5000,52,-,-,300,1.3,-,100,0.7,-,0,0,-,-,0,0.1,0,0.2,-,-,-,-,-,-,0,-,0,-,500,2.3
2021,Week 48,National,E92000001,England,2021/12/03,State-funded primary,52,8700,16800,99.8,-,-,-,-,3935000,89.2,-,-,-,68000,87.3,-,-,84000,87,-,-,844000,87.5,-,-,59100,1.3,-,64500,1.5,-,100,0,-,-,6100,0.1,11000,0.3,-,-,-,-,-,-,1400,-,0,-,142300,3.2
2021,Week 48,National,E92000001,England,2021/12/03,State-funded secondary,52,1800,3500,99.6,-,-,-,-,3009000,83.6,-,-,-,40000,72,-,-,58000,79,-,-,556000,79,-,-,31900,0.9,-,42500,1.2,-,100,0,-,-,4200,0.1,3500,0.1,-,-,-,-,-,-,0,-,0,-,82200,2.3
2021,Week 48,National,E92000001,England,2021/12/03,State-funded special,53,600,1100,99.6,-,-,-,-,108000,77.8,-,-,-,23000,78.3,-,-,108000,78,-,-,46000,77,-,-,2600,1.9,-,1800,1.3,-,0,0,-,-,1200,0.9,900,0.7,-,-,-,-,-,-,0,-,0,-,6400,4.6
2021,Week 49,National,E92000001,England,2021/12/06,All state-funded schools,56,12100,21600,99.9,-,-,-,-,7247000,88.7,-,-,-,139000,82.3,-,-,263000,83.7,-,-,1518000,86.6,-,-,80400,1,-,105100,1.3,-,300,0,-,-,7100,0.1,15200,0.2,-,-,-,-,-,-,1300,-,0,-,209500,2.6
2021,Week 49,National,E92000001,England,2021/12/06,Further education,84,200,200,100,-,-,-,-,430000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8000,-
2021,Week 49,National,E92000001,England,2021/12/06,Independent schools,33,800,2400,99.2,-,-,-,-,486000,89,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17400,-
2021,Week 49,National,E92000001,England,2021/12/06,Special post 16 institution,60,100,100,100,-,-,-,-,5000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,200,-
2021,Week 49,National,E92000001,England,2021/12/06,State-funded alternative provision,52,200,300,100,-,-,-,-,12000,57.8,-,-,-,2000,53.2,-,-,3000,60.5,-,-,6000,56.9,-,-,200,1.1,-,200,0.8,-,0,0,-,-,100,0.4,100,0.3,-,-,-,-,-,-,0,-,0,-,500,2.6
2021,Week 49,National,E92000001,England,2021/12/06,State-funded primary,56,9300,16800,99.9,-,-,-,-,3984000,90.2,-,-,-,69000,88.8,-,-,86000,88.5,-,-,863000,89.4,-,-,51200,1.2,-,62400,1.4,-,200,0,-,-,4100,0.1,11500,0.3,-,-,-,-,-,-,1300,-,0,-,130800,3
2021,Week 49,National,E92000001,England,2021/12/06,State-funded secondary,56,1900,3500,99.8,-,-,-,-,3137000,87.4,-,-,-,44000,76.4,-,-,61000,82.4,-,-,602000,83.7,-,-,26800,0.7,-,40900,1.1,-,100,0,-,-,1800,0.1,2800,0.1,-,-,-,-,-,-,0,-,0,-,72400,2
2021,Week 49,National,E92000001,England,2021/12/06,State-funded special,57,600,1100,99.8,-,-,-,-,114000,81.5,-,-,-,23000,80.8,-,-,113000,81.8,-,-,48000,80.6,-,-,2200,1.6,-,1600,1.1,-,0,0,-,-,1100,0.8,900,0.6,-,-,-,-,-,-,0,-,0,-,5800,4.1
2021,Week 49,National,E92000001,England,2021/12/07,All state-funded schools,56,12200,21700,99.9,-,-,-,-,7258000,88.8,-,-,-,140000,82.5,-,-,260000,83.2,-,-,1525000,86.8,-,-,90700,1.1,-,107900,1.3,-,-,-,5000,0.1,9300,0.1,14100,0.2,-,-,-,-,-,-,1000,-,0,-,228100,2.8
2021,Week 49,National,E92000001,England,2021/12/07,Further education,81,200,200,100,-,-,-,-,465000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9100,-
2021,Week 49,National,E92000001,England,2021/12/07,Independent schools,33,800,2400,99.5,-,-,-,-,490000,89.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17600,-
2021,Week 49,National,E92000001,England,2021/12/07,Special post 16 institution,58,100,100,100,-,-,-,-,6000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,200,-
2021,Week 49,National,E92000001,England,2021/12/07,State-funded alternative provision,55,200,300,99.5,-,-,-,-,12000,57.5,-,-,-,2000,53.6,-,-,3000,62.2,-,-,6000,58.2,-,-,200,1.1,-,200,0.9,-,-,-,100,0.4,100,0.5,0,0.2,-,-,-,-,-,-,100,-,0.3,-,700,3.3
2021,Week 49,National,E92000001,England,2021/12/07,State-funded primary,56,9500,16800,99.9,-,-,-,-,3996000,90.4,-,-,-,70000,89.7,-,-,86000,88.4,-,-,867000,89.8,-,-,58200,1.3,-,64200,1.5,-,-,-,3800,0.1,5000,0.1,10300,0.2,-,-,-,-,-,-,900,-,0,-,142400,3.2
2021,Week 49,National,E92000001,England,2021/12/07,State-funded secondary,56,2000,3500,100,-,-,-,-,3137000,87.3,-,-,-,44000,76.5,-,-,60000,82.1,-,-,605000,83.9,-,-,30000,0.8,-,42000,1.2,-,-,-,1000,0,2900,0.1,2900,0.1,-,-,-,-,-,-,0,-,0,-,78800,2.2
2021,Week 49,National,E92000001,England,2021/12/07,State-funded special,55,600,1100,99.7,-,-,-,-,112000,80.4,-,-,-,23000,79.9,-,-,112000,80.7,-,-,47000,79.4,-,-,2400,1.7,-,1600,1.1,-,-,-,100,0.1,1300,0.9,800,0.6,-,-,-,-,-,-,0,-,0,-,6200,4.4
2021,Week 49,National,E92000001,England,2021/12/08,All state-funded schools,55,11900,21600,99.8,-,-,-,-,7241000,88.7,-,-,-,138000,81.9,-,-,261000,83.3,-,-,1519000,86.4,-,-,92100,1.1,-,109700,1.3,-,-,-,5000,0.1,11800,0.1,14600,0.2,-,-,-,-,-,-,1600,-,0,-,234800,2.9
2021,Week 49,National,E92000001,England,2021/12/08,Further education,84,200,200,100,-,-,-,-,414000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9100,-
2021,Week 49,National,E92000001,England,2021/12/08,Independent schools,32,800,2400,99.4,-,-,-,-,490000,89.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17500,-
2021,Week 49,National,E92000001,England,2021/12/08,Special post 16 institution,59,100,100,98.7,-,-,-,-,6000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,200,-
2021,Week 49,National,E92000001,England,2021/12/08,State-funded alternative provision,51,200,300,98.9,-,-,-,-,12000,54.5,-,-,-,2000,48.6,-,-,3000,59.7,-,-,6000,55.2,-,-,200,1.1,-,200,0.9,-,-,-,100,0.4,100,0.6,0,0.1,-,-,-,-,-,-,100,-,0.3,-,700,3.5
2021,Week 49,National,E92000001,England,2021/12/08,State-funded primary,55,9200,16800,99.9,-,-,-,-,3999000,90.7,-,-,-,69000,89.2,-,-,85000,88.6,-,-,867000,89.6,-,-,58100,1.3,-,65600,1.5,-,-,-,3200,0.1,6300,0.1,10900,0.2,-,-,-,-,-,-,1400,-,0,-,145500,3.3
2021,Week 49,National,E92000001,England,2021/12/08,State-funded secondary,56,1900,3500,99.8,-,-,-,-,3117000,86.8,-,-,-,43000,75.5,-,-,60000,81.8,-,-,599000,83,-,-,31200,0.9,-,42400,1.2,-,-,-,1600,0,4400,0.1,2700,0.1,-,-,-,-,-,-,0,-,0,-,82300,2.3
2021,Week 49,National,E92000001,England,2021/12/08,State-funded special,55,600,1100,99.8,-,-,-,-,113000,81.1,-,-,-,24000,80.8,-,-,113000,81.4,-,-,48000,80.1,-,-,2600,1.9,-,1500,1.1,-,-,-,100,0.1,900,0.7,900,0.7,-,-,-,-,-,-,100,-,0,-,6100,4.4
2021,Week 49,National,E92000001,England,2021/12/09,All state-funded schools,55,11900,21700,99.9,-,-,-,-,7262000,88.9,-,-,-,139000,82.4,-,-,261000,83.2,-,-,1508000,86.6,-,-,90900,1.1,-,109400,1.3,-,-,-,6400,0.1,12000,0.1,14000,0.2,-,-,-,-,-,-,3000,-,0,-,235600,2.9
2021,Week 49,National,E92000001,England,2021/12/09,Independent schools,31,800,2400,99.3,-,-,-,-,487000,89.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15800,-
2021,Week 49,National,E92000001,England,2021/12/09,State-funded alternative provision,52,200,300,99.4,-,-,-,-,12000,55.5,-,-,-,2000,51.5,-,-,3000,60,-,-,6000,54.2,-,-,300,1.2,-,200,0.9,-,-,-,0,0.1,100,0.6,0,0.2,-,-,-,-,-,-,100,-,0.3,-,700,3.2
2021,Week 49,National,E92000001,England,2021/12/09,State-funded primary,55,9200,16800,99.9,-,-,-,-,3998000,90.7,-,-,-,70000,89.4,-,-,86000,88.5,-,-,866000,89.7,-,-,56700,1.3,-,65900,1.5,-,-,-,4100,0.1,7000,0.2,10500,0.2,-,-,-,-,-,-,1700,-,0,-,145900,3.3
2021,Week 49,National,E92000001,England,2021/12/09,State-funded secondary,57,2000,3500,99.9,-,-,-,-,3139000,87.3,-,-,-,43000,76.4,-,-,60000,82,-,-,589000,83.3,-,-,31400,0.9,-,41700,1.2,-,-,-,2100,0.1,3500,0.1,2400,0.1,-,-,-,-,-,-,1100,-,0,-,82300,2.3
2021,Week 49,National,E92000001,England,2021/12/09,State-funded special,56,600,1100,99.8,-,-,-,-,113000,80.7,-,-,-,24000,80.4,-,-,112000,81,-,-,48000,79.6,-,-,2500,1.8,-,1600,1.2,-,-,-,100,0.1,1400,1,1100,0.8,-,-,-,-,-,-,100,-,0,-,6800,4.9
2021,Week 49,National,E92000001,England,2021/12/09,Further education,82,200,200,99.5,-,-,-,-,429000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9700,-
2021,Week 49,National,E92000001,England,2021/12/09,Special post 16 institution,54,100,100,100,-,-,-,-,6000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,200,-
2021,Week 49,National,E92000001,England,2021/12/10,All state-funded schools,53,11500,21600,99.9,-,-,-,-,7127000,87.3,-,-,-,136000,80.6,-,-,256000,81.7,-,-,1481000,84.4,-,-,89500,1.1,-,110700,1.4,-,-,-,7000,0.1,14000,0.2,16400,0.2,-,-,-,-,-,-,6000,-,0.1,-,243600,3
2021,Week 49,National,E92000001,England,2021/12/10,Further education,83,200,200,99.5,-,-,-,-,343000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9900,-
2021,Week 49,National,E92000001,England,2021/12/10,Independent schools,29,700,2400,99,-,-,-,-,477000,87.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16100,-
